uloha_1 a),uloha_1 b)_prior,skupina,uloha_1 b)_pozorování
,"3,7600096063",964,
,"2,531958336",964,
,"2,51424507",964,
,"2,6941372281",964,
,"3,4798586613",964,
,"3,9354758715",964,
,"3,1879394512",964,
,"2,8550324835",964,
,"4,6292557102",964,
,"4,3222563244",965,
,"4,5590426611",965,
,"2,6502804515",965,
,"4,0488352089",965,
,"4,6816282168",965,
,"2,8895952052",965,
,"2,0906859194",965,
,"3,1499812227",965,
,"3,7371837726",965,
,"3,7386853165",965,
,"3,3604296191",966,
,"4,0259236153",966,
,"2,619185036",966,
,"3,761403987",966,
,"4,1290876894",966,
,"2,3299961492",966,
,"6,2397651954",966,
,"2,2997861156",966,
,"4,1629709109",966,
,"5,49144919",966,
,"3,5369004377",967,
,"4,9488614246",967,
,"1,3530063528",967,
,"1,5807337574",967,
,"2,8596318841",967,
,"4,0058607127",967,
,"4,1633385306",967,
,"4,6775698098",967,
,"3,632963731",967,
,"1,6901624272",967,
,"3,713246738",968,
,"3,2877969516",968,
,"1,9374627325",968,
,"5,4770797481",968,
,"5,0735751377",968,
,"3,5925839715",968,
,"2,5761575607",968,
,"3,0615958177",968,
,"2,4123937257",968,
,"3,3013215401",968,
,"2,5413453722",969,
,"3,8667974847",969,
,"3,8156545514",969,
,"2,3590069756",969,
,"3,1829354754",969,
,"3,2308977475",969,
,"1,8519517952",969,
,"4,1757987683",969,
,"2,6638591548",969,
,"2,3235752932",969,
,"2,1463707908",970,
,"3,2675411826",970,
,"3,8352260382",970,
,"4,7399111591",970,
,"2,7528404264",970,
,"3,6528104372",970,
,"3,7415655768",970,
,"3,4477915294",970,
,"4,2982415578",970,
,"3,595458347",970,
,"2,6903921346",971,
,"3,1489174041",971,
,"3,2798289846",971,
,"4,8241180308",971,
,"3,5537421703",971,
,"2,9146151366",971,
,"4,5903583659",971,
,"2,1569722942",971,
,"3,1020047734",971,
,"5,6379824285",971,
,"2,6489183698",972,
,"2,8133720447",972,
,"2,1561629062",972,
,"3,6287493269",972,
,"3,118438352",972,
,"3,2164323959",972,
,"3,2018928443",972,
,"1,885864131",972,
,"3,757265526",972,
,"2,7586371226",972,
,"2,9641338357",973,
,"4,8330800611",973,
,"1,7199697887",973,
,"2,1336908848",973,
,"3,596847063",973,
,"3,879216095",973,
,"3,7117272185",973,
,"2,5923199132",973,
,"3,842967652",973,
,"4,4359949751",973,
,"3,0419605437",974,
,"2,3069373567",974,
,"2,7007871182",974,
,"3,4753068835",974,
,"2,8632795201",974,
,"1,8433702104",974,
,"4,7510179486",974,
,"3,2745675721",974,
,"3,8920690863",974,
,"3,0635820832",974,
,"4,5322387167",975,
,"3,4295252975",975,
,"4,0419693195",975,
,"2,9886302638",975,
,"2,5659446744",975,
,"3,4592391407",975,
,"4,223237099",975,
,"2,1079514661",975,
,"4,6251164458",975,
,"4,102588989",975,
,"2,8683313919",976,
,"4,2357735257",976,
,"4,9110880114",976,
,"3,3777052364",976,
,"3,3485879696",976,
,"4,8359533549",976,
,"3,5908292115",976,
,"4,4001011928",976,
,"2,4100639119",976,
,"2,3963050021",976,
,"3,9297212768",977,
,"3,7516374494",977,
,"4,0138910188",977,
,"3,923838667",977,
,"2,2850998934",977,
,"3,907245871",977,
,"5,015020109",977,
,"3,5475503541",977,
,"5,9146700456",977,
,"4,4966653991",977,
,"4,1897153105",978,
,"2,2843670343",978,
,"3,4438134172",978,
,"3,2640902737",978,
,"3,4150383316",978,
,"2,9942661939",978,
,"2,5746524979",978,
,"4,4552461754",978,
,"3,7916556995",978,
,"4,8022489742",978,
,"2,0490593873",979,
,"2,8235500482",979,
,"2,7574245835",979,
,"4,6201621452",979,
,"2,7745054602",979,
,"3,1984953543",979,
,"3,1280280887",979,
,"2,0831793641",979,
,"2,427174667",979,
,"3,7754785475",979,
,"3,027621447",980,
,"5,838024027",980,
,"3,4139157255",980,
,"3,1364823927",980,
,"4,2206747557",980,
,"2,1343548445",980,
,"2,8243749514",980,
,"3,5935398302",980,
,"3,6234806871",980,
,"2,7444988014",980,
,"1,3579034038",981,
,"6,0050503994",981,
,"4,07678348",981,
,"3,9133379027",981,
,"4,2289206907",981,
,"3,3641968289",981,
,"4,6592248562",981,
,"2,6359275892",981,
,"4,6806385833",981,
,"1,9577153563",981,
,"2,883685418",982,
,"3,9034414947",982,
,"3,7273639015",982,
,"2,88617845",982,
,"4,6698441729",982,
,"3,4888326815",982,
,"5,0241692173",982,
,"3,1867034013",982,
,"2,2936511692",982,
,"2,590490556",982,
,"2,4123127371",983,
,"3,9271280582",983,
,"1,7239563565",983,
,"3,1330509336",983,
,"3,6023328825",983,
,"2,631368155",983,
,"2,9314943017",983,
,"4,3343498848",983,
,"3,752520437",983,
,"2,9098784823",983,
,"4,4968312062",984,
,"3,1298790563",984,
,"5,3105548735",984,
,"3,7958051533",984,
,"1,9886097808",984,
,"3,3120548264",984,
,"3,1507919017",984,
,"4,7035300195",984,
,"1,5089459477",984,
,"4,4798028273",984,
,"2,6440257776",985,
,"3,7085764142",985,
,"2,6369139596",985,
,"3,238497743",985,
,"3,7889900407",985,
,"2,3667204352",985,
,"2,0919760123",985,
,"3,1495246761",985,
,"2,8790117837",985,
,"2,0818184278",985,
,"4,2281379088",986,
,"5,282698275",986,
,"3,4684816253",986,
,"3,2873060899",986,
,"4,3639721048",986,
,"3,9922720861",986,
,"4,4509278426",986,
,"4,5735883191",986,
,"2,8816096994",986,
,"2,3931100332",986,
,"2,8947566334",987,
,"4,6687528903",987,
,"2,5870750847",987,
,"1,9839819541",987,
,"2,8514183541",987,
,"3,3951775061",987,
,"2,4559266769",987,
,"2,7769280875",987,
,"2,2271948561",987,
,"1,9144024814",987,
,"3,4572309433",988,
,"3,2957380667",988,
,"3,4424357683",988,
,"2,360223629",988,
,"2,954175514",988,
,"4,6295080922",988,
,"3,9310330495",988,
,"1,4665177062",988,
,"4,3294997338",988,
,"3,0327225865",988,
,"3,4979841265",989,
,"5,58586055",989,
,"2,7092918841",989,
,"2,9296321595",989,
,"4,4571786173",989,
,"2,9274748408",989,
,"2,2565603217",989,
,"1,9860879311",989,
,"2,8625697786",989,
,"3,3347429419",989,
,"3,2226330603",990,
,"4,1793841269",990,
,"4,8880410624",990,
,"4,0446745084",990,
,"2,5722893121",990,
,"2,5457473054",990,
,"2,7738322354",990,
,"3,3021112319",990,
,"3,0045368311",990,
,"3,4492132153",990,
,"3,0562911556",991,
,"4,9348371131",991,
,"3,5672267859",991,
,"3,066953659",991,
,"4,8559201403",991,
,"5,6145105282",991,
,"2,0546877177",991,
,"2,1043252459",991,
,"3,5807113792",991,
,"5,0115397427",991,
,"3,3693746961",992,
,"3,9896503831",992,
,"5,3954836812",992,
,"4,0460088728",992,
,"3,2616629726",992,
,"3,5852214963",992,
,"2,7589842152",992,
,"2,8891576976",992,
,"2,8358486096",992,
,"3,3358609246",992,
,"2,6652168766",993,
,"2,4241521126",993,
,"4,2445318879",993,
,"3,564182853",993,
,"4,2242268472",993,
,"4,2101876706",993,
,"4,9986968233",993,
,"4,0255420701",993,
,"5,0812086464",993,
,"1,5346644642",993,
,"4,8967510444",994,
,"3,7829984213",994,
,"3,5964728963",994,
,"3,6734936009",994,
,"3,2387375907",994,
,"2,6069079808",994,
,"2,9410259134",994,
,"2,3764749505",994,
,"2,7150752881",994,
,"3,2384759169",994,
,"2,6682972608",995,
,"4,2801457167",995,
,"1,8484328808",995,
,"3,388773721",995,
,"3,9293305204",995,
,"3,1576032618",995,
,"3,1397561684",995,
,"3,2977276164",995,
,"3,1858914175",995,
,"3,8674973744",995,
,"2,0969756245",996,
,"2,5804424892",996,
,"5,3253933211",996,
,"5,5463764401",996,
,"3,1356075024",996,
,"3,2599751186",996,
,"1,8991751297",996,
,"2,848659318",996,
,"2,6581277642",996,
,"2,2418357994",996,
,"2,8594941364",997,
,"2,5298644547",997,
,"2,3136036008",997,
,"4,6546574097",997,
,"4,3882887696",997,
,"2,2066729552",997,
,"1,6668207337",997,
,"3,8853239543",997,
,"2,0325936114",997,
,"2,3418156966",997,
,"4,3354243495",998,
,"3,2021070793",998,
,"5,8652707763",998,
,"3,6562539556",998,
,"3,5804523664",998,
,"2,4826770224",998,
,"3,1949677677",998,
,"4,1014549955",998,
,"2,1277015175",998,
,"2,9237275255",998,
,"2,1013320443",999,
,"4,1782910934",999,
,"3,938559642",999,
,"4,0826164296",999,
,"3,8045426923",999,
,"3,5796098181",999,
,"3,21823507",999,
,"1,2737887642",999,
,"2,7287826353",999,
,"4,664657141",999,
,"3,0743333076",1000,
,"1,4831383103",1000,
,"2,820055651",1000,
,"2,6188050974",1000,
,"3,2918758229",1000,
,"1,9634448127",1000,
,"3,0393176386",1000,
,"4,4910993835",1000,
,"3,3553900685",1000,
,"2,78075363",1000,
,"3,910445837",1001,
,"3,2015716788",1001,
,"2,3439887192",1001,
,"3,3199945168",1001,
,"3,1751074577",1001,
,"3,3386775639",1001,
,"3,6070909525",1001,
,"2,3539909057",1001,
,"2,4043133564",1001,
,"4,8676719111",1001,
,"2,5802270055",1002,
,"4,0836030303",1002,
,"3,2592181243",1002,
,"4,1273085002",1002,
,"2,6607173482",1002,
,"2,7082838678",1002,
,"4,6629762014",1002,
,"2,8353759148",1002,
,"1,2831221863",1002,
,"3,9703861818",1002,
,"4,6408871817",1003,
,"4,7374839573",1003,
,"3,3977239684",1003,
,"2,598090782",1003,
,"1,309912861",1003,
,"2,0075330344",1003,
,"4,1264932655",1003,
,"3,4521021052",1003,
,"2,5185320522",1003,
,"2,0661714307",1003,
,"2,0134540056",1004,
,"2,9085164071",1004,
,"3,5258478306",1004,
,"4,5215652595",1004,
,"5,5639531549",1004,
,"3,1646090496",1004,
,"2,4643346639",1004,
,"3,2863380761",1004,
,"3,7002996475",1004,
,"4,3474714113",1004,
,"3,4051116905",1005,
,"5,9914939251",1005,
,"3,0944799069",1005,
,"3,3604331556",1005,
,"4,7442081132",1005,
,"3,9347487703",1005,
,"4,0644264214",1005,
,"1,5859274277",1005,
,"3,4794114023",1005,
,"4,0083424093",1005,
,"2,29890227",1006,
,"4,2459419552",1006,
,"5,0977538239",1006,
,"4,6737435685",1006,
,"3,6717074906",1006,
,"2,4837390835",1006,
,"2,1587454023",1006,
,"2,2091457936",1006,
,"3,7940095187",1006,
,"4,0449101895",1006,
,"2,2845271223",1007,
,"4,606474131",1007,
,"1,9307921045",1007,
,"2,4545328384",1007,
,"3,6785577453",1007,
,"4,5379806552",1007,
,"4,7506714061",1007,
,"4,3989287397",1007,
,"4,9755306316",1007,
,"2,9618098874",1007,
,"2,5575026387",1008,
,"3,8245404963",1008,
,"4,3638779062",1008,
,"2,1600620634",1008,
,"3,0436712989",1008,
,"2,9682318537",1008,
,"1,6606777614",1008,
,"5,2851414797",1008,
,"3,0485131319",1008,
,"3,4509223329",1008,
,"2,6389686374",1009,
,"3,9607717564",1009,
,"1,9479512841",1009,
,"3,3593477826",1009,
,"4,3403208238",1009,
,"5,9594189487",1009,
,"4,3677489842",1009,
,"5,6578828501",1009,
,"5,3430913734",1009,
,"3,7941009914",1009,
,"3,1801033366",1010,
,"3,9911988098",1010,
,"5,4665728647",1010,
,"2,1048284817",1010,
,"2,5608559964",1010,
,"3,6368644059",1010,
,"2,9563976969",1010,
,"2,4312840014",1010,
,"3,8069368115",1010,
,"2,0076377342",1010,
,"1,3513808618",1011,
,"2,4992599717",1011,
,"4,178236141",1011,
,"4,7627944665",1011,
,"4,718591225",1011,
,"6,8245967086",1011,
,"3,8010186556",1011,
,"1,9206969695",1011,
,"1,4028346031",1011,
,"3,646141789",1011,
,"2,8065326158",1012,
,"4,7883645798",1012,
,"1,5241173568",1012,
,"4,6455215931",1012,
,"2,0590112782",1012,
,"4,4604347089",1012,
,"3,4898624999",1012,
,"2,5198474048",1012,
,"3,6806332212",1012,
,"3,9406213106",1012,
,"3,7423230991",1013,
,"3,2189507049",1013,
,"3,4130311916",1013,
,"2,111859528",1013,
,"3,269712849",1013,
,"4,2881763635",1013,
,"2,2197556164",1013,
,"4,5798277972",1013,
,"4,4353005912",1013,
,"3,6385796134",1013,
,"4,4827382311",1014,
,"3,0805807442",1014,
,"1,7725604886",1014,
,"2,5512280214",1014,
,"5,5892856711",1014,
,"2,9578084712",1014,
,"2,557646395",1014,
,"4,6395961213",1014,
,"4,4745717777",1014,
,"2,7814482855",1014,
,"2,0335244369",1015,
,"5,1640417992",1015,
,"3,7461194506",1015,
,"4,4806896838",1015,
,"1,4688870466",1015,
,"3,898862373",1015,
,"3,1645739477",1015,
,"3,187616624",1015,
,"3,4515534238",1015,
,"4,6156959792",1015,
,"5,1022057521",1016,
,"1,8870931866",1016,
,"3,4185801377",1016,
,"3,347796422",1016,
,"5,7229612939",1016,
,"2,836264513",1016,
,"2,5247741969",1016,
,"3,5091994751",1016,
,"3,4923503069",1016,
,"3,6254180423",1016,
,"4,0330464672",1017,
,"6,7356300341",1017,
,"4,1059872219",1017,
,"2,4165716006",1017,
,"2,7076423102",1017,
,"3,1652190489",1017,
,"1,9554563136",1017,
,"3,0084694195",1017,
,"2,2057663364",1017,
,"2,0545178522",1017,
,"2,2996268167",1018,
,"1,8070163268",1018,
,"3,7916440856",1018,
,"4,5492975727",1018,
,"2,7946864291",1018,
,"2,7720433024",1018,
,"5,4583907973",1018,
,"2,4958471475",1018,
,"4,7601142267",1018,
,"4,4907917802",1018,
,"3,2026270817",1019,
,"2,9729631761",1019,
,"1,5026079499",1019,
,"3,0427129386",1019,
,"3,131828765",1019,
,"3,6091245713",1019,
,"2,1098289716",1019,
,"3,8891795514",1019,
,"3,8950347717",1019,
,"4,3521743401",1019,
,"3,0007422736",1020,
,"6,0918455481",1020,
,"3,6697516798",1020,
,"3,8804149417",1020,
,"2,1614407616",1020,
,"3,2891242028",1020,
,"1,5614593788",1020,
,"4,0404954276",1020,
,"2,894683157",1020,
,"4,3307908285",1020,
,"3,1041601843",1021,
,"3,8913732091",1021,
,"4,7529094838",1021,
,"3,0872118267",1021,
,"1,2124069741",1021,
,"4,2303681709",1021,
,"3,2913332262",1021,
,"3,2651749469",1021,
,"4,8160669541",1021,
,"1,6679142732",1021,
,"2,6789064317",1022,
,"2,8937747877",1022,
,"2,8030601662",1022,
,"4,8130643152",1022,
,"1,7032057454",1022,
,"4,7433711537",1022,
,"4,4495442917",1022,
,"4,5268469997",1022,
,"1,6074144449",1022,
,"1,7868606967",1022,
,"1,8028542496",1023,
,"1,711618569",1023,
,"2,1680616207",1023,
,"2,587545415",1023,
,"3,615038867",1023,
,"3,0305548595",1023,
,"2,7016686117",1023,
,"3,9156862824",1023,
,"4,1165661657",1023,
,"3,2115766305",1023,
,"4,7246167114",1024,
,"4,5734769757",1024,
,"3,3176976384",1024,
,"4,1006113411",1024,
,"5,4331666902",1024,
,"1,6420418582",1024,
,"4,3580142259",1024,
,"3,9690342101",1024,
,"3,9188228949",1024,
,"4,3570958488",1024,
,"2,576921177",1025,
,"1,5795406287",1025,
,"4,0334276615",1025,
,"1,9725893296",1025,
,"2,2468843479",1025,
,"2,7182404212",1025,
,"2,3340871235",1025,
,"5,0303117293",1025,
,"3,8175701641",1025,
,"3,3726930666",1025,
,"3,8632619821",1026,
,"3,2043772354",1026,
,"2,9788928023",1026,
,"4,4026937461",1026,
,"4,4495510482",1026,
,"2,9351155105",1026,
,"3,208378271",1026,
,"3,6519389621",1026,
,"3,6988517967",1026,
,"3,7743275799",1026,
,"5,0555032369",1027,
,"1,7315338007",1027,
,"3,7178133213",1027,
,"2,4301905279",1027,
,"1,8259205503",1027,
,"3,6913078975",1027,
,"5,3008095996",1027,
,"4,2029318451",1027,
,"3,1437805211",1027,
,"3,5455047233",1027,
,"3,9048188517",1028,
,"3,3245383321",1028,
,"2,7997354618",1028,
,"3,4515614552",1028,
,"2,4585414638",1028,
,"2,0032365159",1028,
,"3,2106601954",1028,
,"2,5444721716",1028,
,"2,0340667414",1028,
,"5,3198535156",1028,
,"3,2425906681",1029,
,"3,4210369335",1029,
,"1,2724409987",1029,
,"2,8181047498",1029,
,"5,0194866854",1029,
,"2,5988209852",1029,
,"1,9740987897",1029,
,"4,1144357206",1029,
,"4,5332590314",1029,
,"2,4960859173",1029,
,"3,0466430561",1030,
,"3,7601319848",1030,
,"3,331462786",1030,
,"3,6952344867",1030,
,"3,6389044003",1030,
,"2,5345405075",1030,
,"2,3165076313",1030,
,"3,7337717993",1030,
,"3,4804027166",1030,
,"2,8430884067",1030,
,"2,1845764093",1031,
,"4,5468247525",1031,
,"5,2660632626",1031,
,"4,850950234",1031,
,"4,2704758879",1031,
,"5,4278641183",1031,
,"2,9940411692",1031,
,"4,6065802343",1031,
,"2,3291229934",1031,
,"2,8496683379",1031,
,"2,634586144",1032,
,"4,5707280322",1032,
,"3,3462912959",1032,
,"2,9965629868",1032,
,"3,3094110565",1032,
,"2,9773296569",1032,
,"3,0316871014",1032,
,"3,9410865641",1032,
,"2,4771790639",1032,
,"4,1087140905",1032,
,"1,7192857414",1033,
,"3,5288356708",1033,
,"4,4518387802",1033,
,"3,2747672548",1033,
,"3,6530885251",1033,
,"4,0589075231",1033,
,"2,6521068868",1033,
,"3,9944567825",1033,
,"2,293502532",1033,
,"5,6386348153",1033,
,"4,617681932",1034,
,"3,5875605115",1034,
,"3,8461178954",1034,
,"2,3570020043",1034,
,"1,5508496586",1034,
,"3,2450561236",1034,
,"3,056581208",1034,
,"3,5853462251",1034,
,"1,5422418612",1034,
,"4,0429027421",1034,
,"3,5462166986",1035,
,"3,5973277637",1035,
,"3,5757143169",1035,
,"2,2788396514",1035,
,"2,7475493811",1035,
,"3,9471885568",1035,
,"3,8905243754",1035,
,"3,0247562225",1035,
,"3,7611450531",1035,
,"4,2542205584",1035,
,"3,3955977741",1036,
,"4,9517686778",1036,
,"3,0165686461",1036,
,"3,8968925859",1036,
,"3,2053209175",1036,
,"2,8598222034",1036,
,"3,1967068573",1036,
,"3,4303868745",1036,
,"2,3247842179",1036,
,"4,8706332443",1036,
,"2,2966250808",1037,
,"1,8467520459",1037,
,"4,424564476",1037,
,"4,1411469487",1037,
,"4,0434173589",1037,
,"6,2801899746",1037,
,"4,2667427494",1037,
,"3,5136316348",1037,
,"2,1286701973",1037,
,"3,3902982288",1037,
,"3,6418145665",1038,
,"3,1477407749",1038,
,"2,3669813187",1038,
,"1,5022626199",1038,
,"3,771919857",1038,
,"3,2205190891",1038,
,"2,8805649593",1038,
,"3,7297658602",1038,
,"2,0929864745",1038,
,"3,2770614078",1038,
,"4,5496981635",1039,
,"2,3709365078",1039,
,"4,1485357205",1039,
,"2,1685027832",1039,
,"1,3455418701",1039,
,"3,9571528437",1039,
,"2,2124826479",1039,
,"2,7085003916",1039,
,"5,0146285521",1039,
,"4,1939833345",1039,
,"3,9714495853",1040,
,"3,1661087428",1040,
,"4,0165943709",1040,
,"4,6008312228",1040,
,"2,947399619",1040,
,"4,3985716517",1040,
,"2,3425314673",1040,
,"5,7768566501",1040,
,"4,1151524588",1040,
,"3,4642772222",1040,
,"3,3012639661",1041,
,"5,1169321282",1041,
,"4,0685706067",1041,
,"4,8781622923",1041,
,"2,295489089",1041,
,"2,8405386421",1041,
,"3,2100431014",1041,
,"2,7915620945",1041,
,"3,44644062",1041,
,"3,531400376",1041,
,"4,0450851642",1042,
,"2,9260022625",1042,
,"4,4516025947",1042,
,"3,7639097783",1042,
,"4,0768074006",1042,
,"5,7865661211",1042,
,"3,2493023452",1042,
,"1,9351258217",1042,
,"2,8632544193",1042,
,"3,1439354955",1042,
,"2,9157742626",1043,
,"5,2399413486",1043,
,"2,1802216325",1043,
,"2,9324641561",1043,
,"3,7400494697",1043,
,"4,1245044489",1043,
,"3,732803879",1043,
,"1,2301616613",1043,
,"4,1384658036",1043,
,"4,5963014072",1043,
,"1,488399675",1044,
,"2,9287323776",1044,
,"4,0501561722",1044,
,"3,8978912957",1044,
,"2,8454543481",1044,
,"3,5214131526",1044,
,"4,6451874414",1044,
,"3,3760452154",1044,
,"4,2201105849",1044,
,"2,9264814801",1044,
,"2,8707531482",1045,
,"1,5115888816",1045,
,"1,5626501854",1045,
,"4,2237859075",1045,
,"2,7450303682",1045,
,"5,2683201954",1045,
,"3,2326568248",1045,
,"4,2885119268",1045,
,"1,4747487614",1045,
,"3,9889442898",1045,
,"2,0011671163",1046,
,"2,5293918781",1046,
,"4,9581356429",1046,
,"3,8100335498",1046,
,"1,5172191772",1046,
,"3,0018057258",1046,
,"3,1027001935",1046,
,"5,239077375",1046,
,"4,9362319916",1046,
,"3,1530983522",1046,
,"3,7192049262",1047,
,"3,8235546792",1047,
,"2,6290359902",1047,
,"5,4776625177",1047,
,"1,771923069",1047,
,"1,3455175047",1047,
,"2,8893991752",1047,
,"3,0356035704",1047,
,"3,8147374808",1047,
,"2,0525351822",1047,
,"4,2124668479",1048,
,"3,077239207",1048,
,"6,208386415",1048,
,"3,104116763",1048,
,"2,5284900532",1048,
,"1,9026215346",1048,
,"5,4453597951",1048,
,"2,9780090682",1048,
,"3,7582553261",1048,
,"2,5205986993",1048,
,"5,0880043278",1049,
,"3,6152895849",1049,
,"3,1442890092",1049,
,"2,4834770357",1049,
,"3,7710969093",1049,
,"2,21516176",1049,
,"4,3507146305",1049,
,"4,4211855596",1049,
,"1,5084667856",1049,
,"2,3004207616",1049,
,"3,4573799209",1050,
,"4,8800801187",1050,
